gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000186971	246.69401312832454	0.26485120831190345	0.38654659510927125	0.6851727881267038	0.49323489314976066	0.9571517585793357
ENSG00000142166	2806.2839365529926	-0.12594565812345648	0.18384254165332062	-0.6850735253701907	0.4932975255185379	0.9571517585793357
ENSG00000159259	1949.432577361446	-0.16333307293160554	0.24110538665638884	-0.6774343584632538	0.4981304048806228	0.9571517585793357
ENSG00000188155	513.9249230356681	-0.2612043552495826	0.3892766589532407	-0.6709992732468402	0.5022209925020873	0.9571517585793357
ENSG00000160216	12614.300585423944	0.10248587675522482	0.15323263873163767	0.6688253729984533	0.5036068792448063	0.9571517585793357
ENSG00000155313	7624.762736163133	-0.10569635109447402	0.16183593513575856	-0.6531080443030716	0.5136866265998399	0.9571517585793357
ENSG00000212935	353.61267884032003	0.2668074725815563	0.4098457238907268	0.6509948915623982	0.5150497845145294	0.9571517585793357
ENSG00000186977	156.26484760824704	0.3270096225501694	0.5074868519015098	0.6443706301451798	0.5193351249114607	0.9571517585793357
ENSG00000186866	7825.17320960188	-0.12415826441517798	0.19455669403605513	-0.6381598177864239	0.5233696510591391	0.9571517585793357
ENSG00000212933	116.1792369353627	-0.35758803426773883	0.5633304383745515	-0.6347749205591176	0.5255752223232322	0.9571517585793357
ENSG00000205927	1801.130889225359	-0.1548647521583691	0.24503375300763627	-0.6320139583118692	0.5273777563336721	0.9571517585793357
ENSG00000184787	5731.864195825546	-0.10488537140123352	0.1668772547136728	-0.6285180780400262	0.5296646077030924	0.9571517585793357
ENSG00000198862	10175.36561755311	0.10436660080988595	0.1669762024281603	0.625038773742555	0.5319456103479314	0.9571517585793357
ENSG00000159212	2243.7971174699774	-0.14106196200784032	0.2263895130587626	-0.6230940651885483	0.5332227095086459	0.9571517585793357
ENSG00000156284	722.5664992737836	-0.1826145377749331	0.29328921375152	-0.6226432109080134	0.5335190088276682	0.9571517585793357
ENSG00000206102	96.36539030207244	-0.34610958367957867	0.5574678794874964	-0.6208601363683441	0.5346916517836962	0.9571517585793357
ENSG00000206107	218.71998353146853	-0.28437304142342845	0.4581856427493576	-0.6206502668155182	0.5348297584452966	0.9571517585793357
ENSG00000142185	10186.05875737955	0.11167379439261098	0.1811737213405564	0.6163906860570313	0.5376366990364666	0.9571517585793357
ENSG00000205439	165.5015122716337	0.31588239485409	0.5166615079025947	0.6113913849251622	0.5409405046681504	0.9571517585793357
ENSG00000276612	475.3508718654533	-0.2189687745721406	0.3742417413029008	-0.5850998175933384	0.5584806015064462	0.9571517585793357
ENSG00000187026	143.15716837918347	-0.33057484522048725	0.5653932301488033	-0.5846812936431601	0.5587620344698173	0.9571517585793357
ENSG00000182816	247.16396973233932	0.234210973652072	0.4052810994835956	0.5778975973725419	0.563333257516256	0.9571517585793357
ENSG00000166979	5424.478355583012	-0.09000835452743622	0.15716641326075226	-0.5726945895119768	0.5668515014695413	0.9571517585793357
ENSG00000160208	2687.706214393612	0.13951050561199957	0.25117931005164634	0.5554219636295444	0.5786060729977129	0.9571517585793357
ENSG00000273590	3049.1066098639285	-0.1052998837106375	0.19415879641320424	-0.542338980545289	0.5875850069559346	0.9571517585793357
ENSG00000183844	2345.5648262059203	-0.11491687611272071	0.21433423814548302	-0.5361573452148084	0.5918498103425749	0.9571517585793357
ENSG00000160223	6081.881561554956	-0.09795890388119537	0.1843330965579734	-0.5314233076445225	0.5951254736023777	0.9571517585793357
ENSG00000280071	3228.3944613768126	-0.10603683602543613	0.20063486836974637	-0.5285065197641656	0.5971478231085332	0.9571517585793357
ENSG00000159267	7232.77319988399	-0.08331574325570203	0.1579286317452561	-0.5275531253262105	0.597809534556786	0.9571517585793357
ENSG00000160299	8674.938186598338	-0.08819108824122926	0.17412455519831227	-0.5064827768880013	0.6125177774520936	0.9571517585793357
ENSG00000187005	185.9625562898637	0.269544329193981	0.5348392665103462	0.5039725877882357	0.614280640175747	0.9571517585793357
ENSG00000160285	8271.065844625555	-0.10934608279232694	0.21775576957088127	-0.5021501060927522	0.615561936509029	0.9571517585793357
ENSG00000142182	1644.5502171307955	-0.11914888256088797	0.23869549407454443	-0.49916686958354506	0.6176618322510482	0.9571517585793357
ENSG00000160282	4789.532338310696	-0.07552562924924054	0.15598547688319273	-0.48418372503868884	0.6282554860961787	0.9571517585793357
ENSG00000206105	63.39728354339031	0.33156373748760387	0.6906799805331427	0.48005407255566684	0.6311889444265515	0.9571517585793357
ENSG00000182670	29247.406577907917	0.09341735306126159	0.19485609707624524	0.479417141485228	0.6316419013132331	0.9571517585793357
ENSG00000160284	1127.1165852241493	-0.13743932530227532	0.29845115740198275	-0.4605086021400775	0.645151198477679	0.9571517585793357
ENSG00000215454	1271.0329998210982	0.14322214641080674	0.3118187640234079	0.45931214838647494	0.6460100251119594	0.9571517585793357
ENSG00000157542	8536.417144026593	-0.084630041151925	0.18536715253791247	-0.4565536018287594	0.6479919351972336	0.9571517585793357
ENSG00000160255	11488.22110016521	-0.0732434399997554	0.16421104361292696	-0.4460323641350365	0.6555738679522423	0.9571517585793357
ENSG00000285815	1040.9943325429808	-0.14363025434812363	0.3228479393493334	-0.4448851513117771	0.6564027538428636	0.9571517585793357
ENSG00000160202	1533.9634849612921	-0.10567060571047236	0.23763521538951143	-0.4446756998421555	0.656554132732414	0.9571517585793357
ENSG00000154642	3261.8436888387478	0.07780081192674201	0.17669450336478248	0.4403125759159791	0.6597107336070477	0.9571517585793357
ENSG00000160214	3845.0987166375244	-0.08703292154445876	0.19892661136283993	-0.43751271359924626	0.66173955792621	0.9571517585793357
ENSG00000240432	136.4964195872381	0.20670981514596337	0.47465825510720067	0.43549187846586246	0.6632054327897965	0.9571517585793357
ENSG00000142192	11354.666668538543	-0.06405160028959163	0.14732399988965383	-0.43476691060225414	0.6637316253145562	0.9571517585793357
ENSG00000157551	11706.708319274161	0.07226939979045888	0.16677770248208218	0.4333277093694414	0.6647767104003426	0.9571517585793357
ENSG00000185272	2479.96063837744	-0.08586723451990633	0.20340897809274638	-0.4221408284188631	0.6729222283617851	0.9571517585793357
ENSG00000205726	26232.48890980651	0.07017682125868398	0.16962894177932547	0.4137078291154982	0.6790880926988856	0.9571517585793357
ENSG00000142168	1443.0429705872887	0.09740956545261538	0.23766510450941797	0.4098606131248659	0.6819081995656344	0.9571517585793357
ENSG00000159231	409.2278935850498	-0.17578906117045642	0.4320746202976188	-0.4068488471953538	0.6841190077299252	0.9571517585793357
ENSG00000184351	239.728852171338	-0.17507663591276396	0.44222301417154447	-0.39590123151041906	0.6921778925236268	0.9571517585793357
ENSG00000142149	2826.5700020531676	0.09135312399034144	0.23213848731922554	0.3935285572216083	0.6939291362500355	0.9571517585793357
ENSG00000159261	3011.654801401885	0.0714305285857465	0.1831809124315852	0.3899452603306828	0.6965770249024164	0.9571517585793357
ENSG00000280433	2174.312983101787	0.09232496968266192	0.2382990956481308	0.38743315173544646	0.6984355649390193	0.9571517585793357
ENSG00000243646	3381.2519690211593	0.072048910218346085	0.18942858891847722	0.3803486613594169	0.7036866182692058	0.9571517585793357
ENSG00000243927	2952.005345693236	-0.07042337558521568	0.18733087280526597	-0.3759304301027953	0.7069686171120315	0.9571517585793357
ENSG00000275993	1733.7415915753443	-0.07983769151329762	0.21922390998389477	-0.3641833206932714	0.715721121210308	0.9571517585793357
ENSG00000159256	5423.9303112897505	0.06480239123838792	0.18724559316303643	0.34608233039676345	0.7292808421776285	0.9571517585793357
ENSG00000183486	6641.939494221564	-0.05667179425464773	0.16480532738380893	-0.34387113058952834	0.7309432038125991	0.9571517585793357
ENSG00000197381	17305.13621030801	-0.08014559911282325	0.2360876387473663	-0.3394739323840068	0.7342527313557955	0.9571517585793357
ENSG00000177398	10822.08501913435	-0.048971303941323915	0.14462708327012763	-0.3386039656891761	0.7349080947250781	0.9571517585793357
ENSG00000156299	7076.9843756870205	-0.04688927317851882	0.15032032242748905	-0.31192903541792955	0.7550944555834762	0.9571517585793357
ENSG00000186965	119.22269640711926	-0.16140122991489822	0.5202360520863284	-0.31024614550956797	0.7563737814794591	0.9571517585793357
ENSG00000160200	8371.092356254783	0.04722734080417223	0.1522608061480892	0.31017398369898824	0.7564286535492285	0.9571517585793357
ENSG00000173276	9009.695322133513	-0.04869959685506898	0.1572072940937227	-0.3097794993280376	0.7567286424190862	0.9571517585793357
ENSG00000188992	1693.4445509498746	0.07462197307186294	0.2561334864246475	0.29134016841572236	0.7707911692255299	0.9571517585793357
ENSG00000160190	4074.7887542457556	0.04660042369705398	0.1606631003890319	0.29005056907413745	0.7717775510705671	0.9571517585793357
ENSG00000160305	12056.857510383063	0.05397118293604469	0.18769202099334897	0.28755182372913557	0.7736898269397694	0.9571517585793357
ENSG00000142178	2463.5461139085855	-0.061953614991764425	0.22086430672387197	-0.28050532886339036	0.7790898376682662	0.9571517585793357
ENSG00000277117	2704.1546430092963	0.06713315896978773	0.24009586742148192	0.2796098062443418	0.7797768827943248	0.9571517585793357
ENSG00000156256	5930.43940887547	-0.05279694809338383	0.19487831950034287	-0.27092263638537245	0.7864505345731742	0.9571517585793357
ENSG00000159086	6888.354640844492	-0.04491378403826736	0.16938321833227504	-0.265160766695087	0.7908856170287697	0.9571517585793357
ENSG00000155307	5829.689404275278	0.05126760712177575	0.20013535048954206	0.2561646755376917	0.797823683605561	0.9571517585793357
ENSG00000156253	3143.541428107737	0.0490094959402251	0.19587275982551428	0.25021088171669875	0.8024242704616465	0.9571517585793357
ENSG00000142156	3763.5055965434804	-0.04389178014902679	0.17822480597164447	-0.24627200411153743	0.8054716801421558	0.9571517585793357
ENSG00000265590	717.5187669097538	-0.066618950944605	0.27264531079203125	-0.24434291846457135	0.8069652464554496	0.9571517585793357
ENSG00000157540	23810.754648056518	-0.0357786666988554	0.14674340031121688	-0.24381789315890973	0.8073718617340566	0.9571517585793357
ENSG00000241123	333.3105513030005	0.08418313789356627	0.3503831965386827	0.24026020290123232	0.8101285449694215	0.9571517585793357
ENSG00000159140	18733.174663825983	0.039608879558953404	0.16530039723460704	0.23961757032402914	0.8106267423962156	0.9571517585793357
ENSG00000159228	1676.3754077040544	-0.049306763636572104	0.20716868103141142	-0.2380029809095328	0.8118787821982077	0.9571517585793357
ENSG00000156265	7733.583502865061	0.04317845041333856	0.1843467207268092	0.23422413072010345	0.8148109823919205	0.9571517585793357
ENSG00000182093	9965.734772697255	0.03632488194317322	0.15587172169313238	0.23304343821059928	0.8157276753999372	0.9571517585793357
ENSG00000242220	1685.474646715248	-0.05051692946111634	0.2219565959320263	-0.22759823491159972	0.8199585922800563	0.9571517585793357
ENSG00000206106	112.52283618707332	-0.13218376373990723	0.6066478100120517	-0.2178920974548334	0.8275131845432553	0.9571517585793357
ENSG00000171587	6203.809684028407	0.04825390191580605	0.2230216861424173	0.21636416955879373	0.8287038933225424	0.9571517585793357
ENSG00000159216	12541.744519327924	0.03944929057369799	0.1862033564618136	0.21186132905068342	0.8322152206719795	0.9571517585793357
ENSG00000279493	149.97169538585587	-0.11510584384277121	0.5452380949327382	-0.211111154764362	0.8328005361444116	0.9571517585793357
ENSG00000274559	341.8254159429473	0.07901857949159101	0.3757943915945567	0.21027077907230687	0.8334563403791558	0.9571517585793357
ENSG00000221864	213.93980103874776	0.08411491458327099	0.40509149562998487	0.20764423714316257	0.8355067608452517	0.9571517585793357
ENSG00000185917	9443.255987085944	-0.030046802208588647	0.1470054044708754	-0.20439250051205768	0.8380467902128087	0.9571517585793357
ENSG00000160194	2729.305900831275	0.042624044029714196	0.23342762509284304	0.18260068409966898	0.8551113475344994	0.9571517585793357
ENSG00000182871	8750.726632663089	-0.02906921958445902	0.16077676122865855	-0.18080485862702783	0.85652074933362	0.9571517585793357
ENSG00000184032	143.53508951216318	0.10248691769416808	0.5787359110429235	0.17708753809570815	0.8594396303829137	0.9571517585793357
ENSG00000156261	4776.363304440859	-0.02891188262019993	0.16465434694374434	-0.17559137160270624	0.8606149814938643	0.9571517585793357
ENSG00000159131	8715.359727745084	-0.027183918824214493	0.156306187933756	-0.173914540323479	0.8619326252457306	0.9571517585793357
ENSG00000244025	141.1738681457623	0.08718417039502957	0.5073999815981671	0.17182533219734059	0.8635748494919511	0.9571517585793357
ENSG00000160218	8653.433995357827	-0.030307796866390572	0.17981326935661288	-0.16855150331693783	0.8661494293948593	0.9571517585793357
ENSG00000184724	144.98132703640368	0.0884809632167388	0.5321271947239178	0.1662778450228336	0.8679383004385435	0.9571517585793357
ENSG00000142207	4402.745030848029	-0.03990677062626563	0.24302570325206616	-0.16420802446922392	0.8695673842442838	0.9571517585793357
ENSG00000160226	4290.793524457749	-0.027076336877551798	0.16923191217581562	-0.1599954555227273	0.872884654070071	0.9571517585793357
ENSG00000180530	7770.079982231745	0.027693137200528812	0.17386266391545988	0.15928168001609883	0.8734469537167352	0.9571517585793357
ENSG00000160224	4371.895195609683	0.03404164140086446	0.21390856505165187	0.15914108625171003	0.8735577185287386	0.9571517585793357
ENSG00000185658	17050.06226904757	0.022776946822850096	0.14973751265893087	0.15211249618344452	0.8790982083718688	0.9586356653197997
ENSG00000205445	662.8500805729702	-0.041217614613246016	0.28514534318689083	-0.1445494923837176	0.8850665775097649	0.9605698874395079
ENSG00000274276	5789.115263909026	-0.024580335965003836	0.18111337415876003	-0.1357179505885482	0.8920442565063917	0.9609338712549462
ENSG00000182362	2224.4527755502186	0.026617396276303433	0.19937448943980343	0.13350452382896233	0.8937943868004522	0.9609338712549462
ENSG00000160256	1167.9553922996254	-0.033098261542190296	0.26190346736904735	-0.12637580508070037	0.8994344533334664	0.962478924361513
ENSG00000249624	1568.5272783080277	-0.023424501742704548	0.21703730518127148	-0.10792845830416202	0.9140524425108714	0.9676347560843692
ENSG00000205581	7602.738802208831	-0.016925855021616275	0.15934196411919282	-0.10622346169245912	0.9154050565161936	0.9676347560843692
ENSG00000160180	829.2276443026706	-0.024527304830019178	0.2490708771906288	-0.09847520154372352	0.9215549625365846	0.9676347560843692
ENSG00000186924	115.44342174489239	0.055612564854404196	0.5856275509831087	0.09496234383277544	0.9243447369757471	0.9676347560843692
ENSG00000186970	176.99999743511037	0.03906977410240745	0.4171487377538699	0.09365909702322958	0.9253799632422569	0.9676347560843692
ENSG00000160185	4447.074470291443	-0.010093520181439556	0.1768460048918876	-0.05707519481489046	0.9544852958749883	0.983818007591389
